dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
pet_supplies,200,200,3,ndcg@5,0.030545429091699463,0.0,10
pet_supplies,200,200,3,ndcg@50,0.0565452930696855,0.0,10
pet_supplies,200,200,3,recall@10,0.0665290088638195,0.0,10
pet_supplies,200,200,3,recall@100,0.213638195004029,0.0,10
pet_supplies,200,200,3,recall@5,0.04522562449637389,0.0,10
pet_supplies,200,200,3,recall@50,0.15546937953263498,0.0,10
pet_supplies,200,500,3,aplt@10,0.2819248589846898,0.0,10
pet_supplies,200,500,3,aplt@100,0.4313980660757454,0.0,10
pet_supplies,200,500,3,aplt@5,0.2241941982272361,0.0,10
pet_supplies,200,500,3,aplt@50,0.39064564867042706,0.0,10
pet_supplies,200,500,3,arp@10,73.52751813053989,0.0,10
pet_supplies,200,500,3,arp@100,46.771470084609184,0.0,10
pet_supplies,200,500,3,arp@5,85.75283037872683,0.0,10
pet_supplies,200,500,3,arp@50,53.78216962127317,0.0,10
pet_supplies,200,500,3,ndcg@10,0.03740058427768115,0.0,10
pet_supplies,200,500,3,ndcg@100,0.06594623029862413,0.0,10
pet_supplies,200,500,3,ndcg@5,0.030545429091699463,0.0,10
pet_supplies,200,500,3,ndcg@50,0.0565452930696855,0.0,10
pet_supplies,200,500,3,recall@10,0.0665290088638195,0.0,10
pet_supplies,200,500,3,recall@100,0.213638195004029,0.0,10
pet_supplies,200,500,3,recall@5,0.04522562449637389,0.0,10
pet_supplies,200,500,3,recall@50,0.15546937953263498,0.0,10
video_games,10,30,5,aplt@10,0.3856466279883142,0.001426051931513077,10
video_games,10,30,5,aplt@5,0.3736090194626178,0.0015479629000121804,10
video_games,10,30,5,arp@10,53.18643541949554,0.1591803795068499,10
video_games,10,30,5,arp@5,56.398146730856276,0.17243097957699433,10
video_games,10,30,5,ndcg@10,0.01985032391863066,0.0005883118029870975,10
video_games,10,30,5,ndcg@5,0.015432683251813788,0.0005186780881882651,10
video_games,10,30,5,recall@10,0.036851417520470726,0.0008962994637970899,10
video_games,10,30,5,recall@5,0.02316174957824137,0.0007053805602852519,10
video_games,20,30,5,aplt@10,0.38107599884787885,0.0009355884921677352,10
video_games,20,30,5,aplt@5,0.3957280994115953,0.0013372121392602548,10
video_games,20,30,5,arp@10,51.8257589597992,0.11298456187866619,10
video_games,20,30,5,arp@5,51.331674278895605,0.13877144188831433,10
